orthogroup	gene	annot
OG0009128	YuYa2v21048223m	"GTP-binding protein, HflX"
OG0009129	YuYa2v21008422m	0
OG0009129	YuYa2v21008758m	0
OG0009129	YuYa2v21095252m	0
OG0009130	YuYa2v21031692m	#N/A
OG0009130	YuYa2v21034449m	#N/A
OG0009130	YuYa2v21041684m	#N/A
OG0009130	YuYa2v21066511m	#N/A
OG0009130	YuYa2v21089816m	#N/A
OG0009131	YuYa2v21008123m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0009132	YuYa2v21008150m	NagB/RpiA/CoA transferase-like superfamily protein
OG0009133	YuYa2v21009166m	F-box protein 7
OG0009134	YuYa2v21000993m	CYCLIN D3;3
OG0009134	YuYa2v21011109m	CYCLIN D3;3
OG0009134	YuYa2v21040448m	CYCLIN D3;3
OG0009135	YuYa2v21008934m	Amino acid kinase family protein
OG0009136	YuYa2v21054424m	0
OG0009137	YuYa2v21080020m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009138	YuYa2v21008131m	#N/A
OG0009138	YuYa2v21008133m	#N/A
OG0009138	YuYa2v21009011m	#N/A
OG0009138	YuYa2v21017255m	#N/A
OG0009138	YuYa2v21029553m	#N/A
OG0009139	YuYa2v21021213m	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
OG0009140	YuYa2v21046737m	Met-10+ like family protein / kelch repeat-containing protein
OG0009141	YuYa2v21044831m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009142	YuYa2v21055601m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009143	YuYa2v21070816m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009143	YuYa2v21081268m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009144	YuYa2v21076986m	photosystem II family protein
OG0009144	YuYa2v21080309m	photosystem II family protein
OG0009145	YuYa2v21023501m	ATP-dependent caseinolytic (Clp) protease/crotonase family protein
OG0009146	YuYa2v21071016m	0
OG0009146	YuYa2v21093641m	0
OG0009147	YuYa2v21065968m	"cofactor assembly, complex C (B6F)"
OG0009147	YuYa2v21094588m	"cofactor assembly, complex C (B6F)"
OG0009148	YuYa2v21026096m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009149	YuYa2v21051060m	0
OG0009149	YuYa2v21051061m	0
OG0009149	YuYa2v21051062m	0
OG0009150	YuYa2v21020460m	Serine/threonine-protein kinase WNK (With No Lysine)-related
OG0009150	YuYa2v21046898m	Serine/threonine-protein kinase WNK (With No Lysine)-related
OG0009150	YuYa2v21064321m	Serine/threonine-protein kinase WNK (With No Lysine)-related
OG0009151	YuYa2v21019709m	nuclear RNA polymerase A2
OG0009153	YuYa2v21058190m	0
OG0009154	YuYa2v21047250m	Translation protein SH3-like family protein
OG0009154	YuYa2v21064591m	Translation protein SH3-like family protein
OG0009155	YuYa2v21067727m	0
OG0009156	YuYa2v21022671m	Plant-specific transcription factor YABBY family protein
OG0009157	YuYa2v21053492m	Transducin/WD40 repeat-like superfamily protein
OG0009158	YuYa2v21060929m	Aldolase-type TIM barrel family protein
OG0009158	YuYa2v21070923m	Aldolase-type TIM barrel family protein
OG0009159	YuYa2v21020738m	0
OG0009160	YuYa2v21033181m	alpha-amylase-like 2
OG0009161	YuYa2v21029805m	nodulin MtN21 /EamA-like transporter family protein
OG0009162	YuYa2v21033362m	Ribosomal L18p/L5e family protein
OG0009163	YuYa2v21026466m	Plastid-lipid associated protein PAP / fibrillin family protein
OG0009164	YuYa2v21022693m	Exostosin family protein
OG0009166	YuYa2v21033922m	DNAJ heat shock N-terminal domain-containing protein
OG0009167	YuYa2v21014778m	0
OG0009167	YuYa2v21085176m	0
OG0009168	YuYa2v21057800m	ribosomal protein L9
OG0009168	YuYa2v21095745m	ribosomal protein L9
OG0009169	YuYa2v21031830m	0
OG0009170	YuYa2v21077466m	Major facilitator superfamily protein
OG0009170	YuYa2v21090390m	Major facilitator superfamily protein
OG0009171	YuYa2v21032188m	0
OG0009171	YuYa2v21032192m	0
OG0009172	YuYa2v21073033m	#N/A
OG0009173	YuYa2v21019034m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0009174	YuYa2v21016331m	#N/A
OG0009175	YuYa2v21055352m	FMN-linked oxidoreductases superfamily protein
OG0009176	YuYa2v21018633m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009177	YuYa2v21014499m	2-oxoglutarate-dependent dioxygenase family protein
OG0009177	YuYa2v21085418m	2-oxoglutarate-dependent dioxygenase family protein
OG0009178	YuYa2v21065558m	SAUR-like auxin-responsive protein family 
OG0009178	YuYa2v21068630m	SAUR-like auxin-responsive protein family 
OG0009179	YuYa2v21069808m	Leucine-rich receptor-like protein kinase family protein
OG0009180	YuYa2v21057285m	adenosine deaminases;RNA binding;RNA binding;adenosine deaminases
OG0009180	YuYa2v21065727m	adenosine deaminases;RNA binding;RNA binding;adenosine deaminases
OG0009180	YuYa2v21090383m	adenosine deaminases;RNA binding;RNA binding;adenosine deaminases
OG0009181	YuYa2v21026788m	small acidic protein 2
OG0009181	YuYa2v21032052m	small acidic protein 2
OG0009182	YuYa2v21085114m	appr-1-p processing enzyme family protein
OG0009183	YuYa2v21014525m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009183	YuYa2v21085398m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009184	YuYa2v21065365m	Leucine-rich receptor-like protein kinase family protein
OG0009184	YuYa2v21068854m	Leucine-rich receptor-like protein kinase family protein
OG0009185	YuYa2v21052259m	Microsomal signal peptidase 12 kDa subunit (SPC12)
OG0009185	YuYa2v21078942m	Microsomal signal peptidase 12 kDa subunit (SPC12)
OG0009186	YuYa2v21057204m	non-intrinsic ABC protein 6
OG0009186	YuYa2v21068384m	non-intrinsic ABC protein 6
OG0009187	YuYa2v21014477m	Plant protein of unknown function (DUF827)
OG0009188	YuYa2v21052066m	structural constituent of nuclear pore
OG0009189	YuYa2v21006686m	0
OG0009189	YuYa2v21014123m	0
OG0009189	YuYa2v21051707m	0
OG0009189	YuYa2v21054958m	0
OG0009189	YuYa2v21073664m	0
OG0009189	YuYa2v21085640m	0
OG0009190	YuYa2v21039104m	ARM repeat superfamily protein
OG0009191	YuYa2v21006989m	Fasciclin-like arabinogalactan family protein
OG0009192	YuYa2v21006836m	Protein kinase superfamily protein
OG0009192	YuYa2v21051859m	Protein kinase superfamily protein
OG0009193	YuYa2v21027690m	0
OG0009193	YuYa2v21075443m	0
OG0009194	YuYa2v21043639m	#N/A
OG0009195	YuYa2v21052026m	ribosomal protein L4
OG0009195	YuYa2v21073948m	ribosomal protein L4
OG0009196	YuYa2v21001501m	pfkB-like carbohydrate kinase family protein
OG0009196	YuYa2v21037173m	pfkB-like carbohydrate kinase family protein
OG0009197	YuYa2v21077226m	Protein of unknown function (DUF1666)
OG0009197	YuYa2v21082604m	Protein of unknown function (DUF1666)
OG0009198	YuYa2v21077684m	Zim17-type zinc finger protein
OG0009198	YuYa2v21082871m	Zim17-type zinc finger protein
OG0009199	YuYa2v21081992m	Ribosomal protein L1p/L10e family
OG0009200	YuYa2v21003069m	Cytochrome b561/ferric reductase transmembrane protein family
OG0009200	YuYa2v21012194m	Cytochrome b561/ferric reductase transmembrane protein family
OG0009200	YuYa2v21038671m	Cytochrome b561/ferric reductase transmembrane protein family
OG0009201	YuYa2v21012183m	#N/A
OG0009202	YuYa2v21080080m	damaged DNA binding 2
OG0009203	YuYa2v21065547m	Alg9-like mannosyltransferase family
OG0009203	YuYa2v21068639m	Alg9-like mannosyltransferase family
OG0009204	YuYa2v21053487m	RNA-binding CRS1 / YhbY (CRM) domain protein
OG0009205	YuYa2v21030497m	isochorismate synthase 2
OG0009206	YuYa2v21041370m	FAD/NAD(P)-binding oxidoreductase
OG0009207	YuYa2v21076816m	Pathogenesis-related thaumatin superfamily protein
OG0009207	YuYa2v21083267m	Pathogenesis-related thaumatin superfamily protein
OG0009207	YuYa2v21089573m	Pathogenesis-related thaumatin superfamily protein
OG0009207	YuYa2v21089575m	Pathogenesis-related thaumatin superfamily protein
OG0009208	YuYa2v21027481m	0
OG0009208	YuYa2v21041428m	0
OG0009208	YuYa2v21090804m	0
OG0009209	YuYa2v21049971m	0
OG0009210	YuYa2v21035510m	Homeodomain-like superfamily protein
OG0009210	YuYa2v21041462m	Homeodomain-like superfamily protein
OG0009211	YuYa2v21036890m	Cornichon family protein
OG0009211	YuYa2v21086530m	Cornichon family protein
OG0009212	YuYa2v21046617m	related to AP2 11
OG0009212	YuYa2v21051015m	related to AP2 11
OG0009212	YuYa2v21064128m	related to AP2 11
OG0009213	YuYa2v21075480m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009214	YuYa2v21046606m	elongation factor P (EF-P) family protein
OG0009215	YuYa2v21001478m	0
OG0009215	YuYa2v21037131m	0
OG0009216	YuYa2v21035618m	hemoglobin 3
OG0009216	YuYa2v21041562m	hemoglobin 3
OG0009216	YuYa2v21091429m	hemoglobin 3
OG0009217	YuYa2v21030451m	violaxanthin de-epoxidase-related
OG0009218	YuYa2v21027228m	4
OG0009218	YuYa2v21041676m	4
OG0009219	YuYa2v21046501m	"Protein of unknown function, DUF642"
OG0009219	YuYa2v21050920m	"Protein of unknown function, DUF642"
OG0009220	YuYa2v21030281m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0009221	YuYa2v21017795m	Nucleotide-diphospho-sugar transferases superfamily protein
OG0009221	YuYa2v21032545m	Nucleotide-diphospho-sugar transferases superfamily protein
OG0009222	YuYa2v21079296m	4
OG0009222	YuYa2v21088563m	4
OG0009223	YuYa2v21062629m	P-loop containing nucleoside triphosphate hydrolases superfamily protein
OG0009224	YuYa2v21016972m	AWPM-19-like family protein
OG0009224	YuYa2v21026769m	AWPM-19-like family protein
OG0009224	YuYa2v21032071m	AWPM-19-like family protein
OG0009225	YuYa2v21064093m	4
OG0009226	YuYa2v21046149m	Protein kinase superfamily protein
OG0009226	YuYa2v21096015m	Protein kinase superfamily protein
OG0009227	YuYa2v21061850m	Calcium-binding EF-hand family protein
OG0009227	YuYa2v21069915m	Calcium-binding EF-hand family protein
OG0009227	YuYa2v21080514m	Calcium-binding EF-hand family protein
OG0009228	YuYa2v21061508m	0
OG0009228	YuYa2v21070230m	0
OG0009229	YuYa2v21043834m	C-CAP/cofactor C-like domain-containing protein
OG0009229	YuYa2v21048439m	C-CAP/cofactor C-like domain-containing protein
OG0009230	YuYa2v21046197m	0
OG0009230	YuYa2v21063638m	0
OG0009231	YuYa2v21029322m	0
OG0009231	YuYa2v21045183m	0
OG0009232	YuYa2v21061771m	0
OG0009233	YuYa2v21045028m	Lactoylglutathione lyase / glyoxalase I family protein
OG0009234	YuYa2v21046048m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0009234	YuYa2v21092351m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0009235	YuYa2v21040621m	aberrant lateral root formation 4
OG0009235	YuYa2v21090397m	aberrant lateral root formation 4
OG0009236	YuYa2v21081228m	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
OG0009237	YuYa2v21061337m	"cytochrome P450, family 735, subfamily A, polypeptide 2"
OG0009237	YuYa2v21070440m	"cytochrome P450, family 735, subfamily A, polypeptide 2"
OG0009237	YuYa2v21080929m	"cytochrome P450, family 735, subfamily A, polypeptide 2"
OG0009238	YuYa2v21001148m	Insulinase (Peptidase family M16) family protein
OG0009238	YuYa2v21040248m	Insulinase (Peptidase family M16) family protein
OG0009238	YuYa2v21090349m	Insulinase (Peptidase family M16) family protein
OG0009239	YuYa2v21045213m	0
OG0009239	YuYa2v21062927m	0
OG0009240	YuYa2v21021767m	alpha/beta-Hydrolases superfamily protein
OG0009240	YuYa2v21032950m	alpha/beta-Hydrolases superfamily protein
OG0009241	YuYa2v21032885m	mitotic checkpoint family protein
OG0009242	YuYa2v21045061m	pumilio 12
OG0009242	YuYa2v21062795m	pumilio 12
OG0009243	YuYa2v21052046m	0
OG0009243	YuYa2v21088227m	0
OG0009244	YuYa2v21050067m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009244	YuYa2v21095341m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009245	YuYa2v21036351m	0
OG0009245	YuYa2v21044728m	0
OG0009245	YuYa2v21048144m	0
OG0009246	YuYa2v21010042m	RNI-like superfamily protein
OG0009246	YuYa2v21053565m	RNI-like superfamily protein
OG0009247	YuYa2v21061079m	SAUR-like auxin-responsive protein family 
OG0009247	YuYa2v21070665m	SAUR-like auxin-responsive protein family 
OG0009247	YuYa2v21081143m	SAUR-like auxin-responsive protein family 
OG0009248	YuYa2v21002046m	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
OG0009248	YuYa2v21013567m	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
OG0009248	YuYa2v21037889m	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
OG0009249	YuYa2v21070551m	Eukaryotic translation initiation factor eIF2A family protein
OG0009250	YuYa2v21000473m	mraW methylase family protein
OG0009250	YuYa2v21039795m	mraW methylase family protein
OG0009251	YuYa2v21022857m	endonucleases
OG0009252	YuYa2v21053208m	0
OG0009252	YuYa2v21088254m	0
OG0009253	YuYa2v21042475m	PDI-like 1-5
OG0009254	YuYa2v21017688m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009254	YuYa2v21026278m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009254	YuYa2v21092816m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009255	YuYa2v21026184m	4
OG0009256	YuYa2v21000823m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009256	YuYa2v21010514m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009257	YuYa2v21042041m	RNA-dependent RNA polymerase family protein
OG0009258	YuYa2v21065232m	HXXXD-type acyl-transferase family protein
OG0009258	YuYa2v21067453m	HXXXD-type acyl-transferase family protein
OG0009259	YuYa2v21041020m	Plastid-lipid associated protein PAP / fibrillin family protein
OG0009259	YuYa2v21089009m	Plastid-lipid associated protein PAP / fibrillin family protein
OG0009260	YuYa2v21003199m	tRNA/rRNA methyltransferase (SpoU) family protein
OG0009260	YuYa2v21038831m	tRNA/rRNA methyltransferase (SpoU) family protein
OG0009261	YuYa2v21065199m	Rubisco methyltransferase family protein
OG0009262	YuYa2v21025681m	0
OG0009262	YuYa2v21034807m	0
OG0009263	YuYa2v21016804m	cyanase
OG0009263	YuYa2v21031954m	cyanase
OG0009264	YuYa2v21053047m	with no lysine (K) kinase 3
OG0009264	YuYa2v21088394m	with no lysine (K) kinase 3
OG0009265	YuYa2v21045815m	5
OG0009266	YuYa2v21065629m	Protein kinase superfamily protein
OG0009267	YuYa2v21052519m	chromatin remodeling 8
OG0009268	YuYa2v21001212m	calmodulin-binding protein-related
OG0009268	YuYa2v21010627m	calmodulin-binding protein-related
OG0009268	YuYa2v21040839m	calmodulin-binding protein-related
OG0009269	YuYa2v21000858m	Protein kinase superfamily protein
OG0009269	YuYa2v21040956m	Protein kinase superfamily protein
OG0009270	YuYa2v21002780m	pentatricopeptide (PPR) repeat-containing protein / CBS domain-containing protein
OG0009270	YuYa2v21012940m	pentatricopeptide (PPR) repeat-containing protein / CBS domain-containing protein
OG0009270	YuYa2v21071440m	pentatricopeptide (PPR) repeat-containing protein / CBS domain-containing protein
OG0009271	YuYa2v21019032m	"Protein of unknown function, DUF547"
OG0009271	YuYa2v21034275m	"Protein of unknown function, DUF547"
OG0009272	YuYa2v21010576m	0
OG0009272	YuYa2v21040870m	0
OG0009273	YuYa2v21060381m	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
OG0009273	YuYa2v21065192m	FKBP-like peptidyl-prolyl cis-trans isomerase family protein
OG0009274	YuYa2v21003083m	Protein of unknown function (DUF3531)
OG0009275	YuYa2v21061222m	probable small nuclear ribonucleoprotein G
OG0009275	YuYa2v21081010m	probable small nuclear ribonucleoprotein G
OG0009276	YuYa2v21055453m	zinc knuckle (CCHC-type) family protein
OG0009276	YuYa2v21069593m	zinc knuckle (CCHC-type) family protein
OG0009277	YuYa2v21010555m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21017847m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21017882m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21017949m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21017970m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21021230m	photosystem II reaction center protein K precursor
OG0009277	YuYa2v21041942m	photosystem II reaction center protein K precursor
OG0009278	YuYa2v21006440m	Ribosomal protein L10 family protein
OG0009279	YuYa2v21075228m	solute:sodium symporters;urea transmembrane transporters
OG0009280	YuYa2v21012153m	0
OG0009280	YuYa2v21038688m	0
OG0009281	YuYa2v21042848m	xyloglucan endotransglucosylase/hydrolase 26
OG0009282	YuYa2v21075661m	homolog of CFIM-25
OG0009284	YuYa2v21016212m	GroES-like zinc-binding alcohol dehydrogenase family protein
OG0009285	YuYa2v21027788m	0
OG0009285	YuYa2v21078755m	0
OG0009286	YuYa2v21052273m	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
OG0009287	YuYa2v21014751m	sequence-specific DNA binding transcription factors;zinc ion binding;sequence-specific DNA binding transcription factors
OG0009288	YuYa2v21020394m	0
OG0009288	YuYa2v21034018m	0
OG0009289	YuYa2v21022886m	#N/A
OG0009290	YuYa2v21077880m	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
OG0009291	YuYa2v21057923m	phosphatidylinositolglycan-related
OG0009291	YuYa2v21085397m	phosphatidylinositolglycan-related
OG0009292	YuYa2v21027741m	Leucine-rich repeat (LRR) family protein
OG0009292	YuYa2v21041181m	Leucine-rich repeat (LRR) family protein
OG0009293	YuYa2v21056299m	low psii accumulation2
OG0009294	YuYa2v21056043m	Ubiquitin carboxyl-terminal hydrolase family protein
OG0009294	YuYa2v21069050m	Ubiquitin carboxyl-terminal hydrolase family protein
OG0009295	YuYa2v21027751m	0
OG0009295	YuYa2v21041200m	0
OG0009295	YuYa2v21078695m	0
OG0009296	YuYa2v21021653m	ribosomal protein L16
OG0009296	YuYa2v21030157m	ribosomal protein L16
OG0009297	YuYa2v21046465m	RNAligase
OG0009298	YuYa2v21010250m	0
OG0009298	YuYa2v21073313m	0
OG0009299	YuYa2v21069554m	KAR-UP F-box 1
OG0009300	YuYa2v21067637m	0
OG0009301	YuYa2v21037579m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009302	YuYa2v21066421m	0
OG0009303	YuYa2v21033458m	photolyase 1
OG0009304	YuYa2v21062290m	0
OG0009304	YuYa2v21064901m	0
OG0009304	YuYa2v21089866m	0
OG0009305	YuYa2v21024592m	trehalase 1
OG0009306	YuYa2v21047943m	Cobalamin biosynthesis CobW-like protein
OG0009307	YuYa2v21074096m	Translation elongation  factor EF1B/ribosomal protein S6 family protein
OG0009307	YuYa2v21088027m	Translation elongation  factor EF1B/ribosomal protein S6 family protein
OG0009308	YuYa2v21058938m	#N/A
OG0009309	YuYa2v21072438m	metacaspase 9
OG0009309	YuYa2v21078470m	metacaspase 9
OG0009309	YuYa2v21094173m	metacaspase 9
OG0009310	YuYa2v21036036m	Exostosin family protein
OG0009310	YuYa2v21072837m	Exostosin family protein
OG0009310	YuYa2v21091866m	Exostosin family protein
OG0009311	YuYa2v21045762m	0
OG0009311	YuYa2v21050250m	0
OG0009311	YuYa2v21063137m	0
OG0009312	YuYa2v21087582m	ARM repeat superfamily protein
OG0009313	YuYa2v21065468m	Plastid-lipid associated protein PAP / fibrillin family protein
OG0009314	YuYa2v21060124m	0
OG0009314	YuYa2v21095613m	0
OG0009315	YuYa2v21040298m	Putative thiol-disulphide oxidoreductase DCC
OG0009315	YuYa2v21095912m	Putative thiol-disulphide oxidoreductase DCC
OG0009316	YuYa2v21035777m	7
OG0009316	YuYa2v21092611m	7
OG0009317	YuYa2v21006021m	0
OG0009317	YuYa2v21060053m	0
OG0009318	YuYa2v21071913m	chloroplast RNA binding
OG0009318	YuYa2v21074076m	chloroplast RNA binding
OG0009318	YuYa2v21088063m	chloroplast RNA binding
OG0009319	YuYa2v21087367m	cation exchanger 11
OG0009320	YuYa2v21060139m	0
OG0009321	YuYa2v21022682m	beta-ureidopropionase
OG0009322	YuYa2v21088142m	0
OG0009323	YuYa2v21047464m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0009324	YuYa2v21004828m	titan9
OG0009324	YuYa2v21015437m	titan9
OG0009325	YuYa2v21031326m	Proteasome component (PCI) domain protein
OG0009325	YuYa2v21047583m	Proteasome component (PCI) domain protein
OG0009326	YuYa2v21010762m	NDH-dependent cyclic electron flow 1
OG0009327	YuYa2v21071873m	ARM repeat superfamily protein
OG0009328	YuYa2v21031288m	plant-specific TFIIB-related protein
OG0009328	YuYa2v21047557m	plant-specific TFIIB-related protein
OG0009329	YuYa2v21083691m	heavy metal atpase 1
OG0009329	YuYa2v21091008m	heavy metal atpase 1
OG0009330	YuYa2v21059213m	"phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)"
OG0009331	YuYa2v21004871m	RECA homolog 3
OG0009332	YuYa2v21019514m	stomagen
OG0009332	YuYa2v21025167m	stomagen
OG0009333	YuYa2v21024773m	Protein of unknown function (DUF185)
OG0009333	YuYa2v21025218m	Protein of unknown function (DUF185)
OG0009333	YuYa2v21095192m	Protein of unknown function (DUF185)
OG0009333	YuYa2v21095510m	Protein of unknown function (DUF185)
OG0009334	YuYa2v21004908m	0
OG0009335	YuYa2v21079213m	Acyl-CoA N-acyltransferases (NAT) superfamily protein
OG0009336	YuYa2v21074731m	DHBP synthase RibB-like alpha/beta domain
OG0009337	YuYa2v21007288m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009337	YuYa2v21010033m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009337	YuYa2v21053577m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009338	YuYa2v21052987m	NAC domain containing protein 44
OG0009338	YuYa2v21079560m	NAC domain containing protein 44
OG0009339	YuYa2v21010186m	0
OG0009339	YuYa2v21053467m	0
OG0009340	YuYa2v21052243m	0
OG0009342	YuYa2v21078476m	endoplasmic reticulum auxin binding protein 1
OG0009343	YuYa2v21014908m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009343	YuYa2v21060040m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009344	YuYa2v21007284m	0
OG0009344	YuYa2v21010043m	0
OG0009344	YuYa2v21053563m	0
OG0009345	YuYa2v21009216m	fucosyltransferase 13
OG0009345	YuYa2v21054161m	fucosyltransferase 13
OG0009346	YuYa2v21052319m	chaperone protein dnaJ-related
OG0009347	YuYa2v21059330m	0
OG0009348	YuYa2v21013355m	0
OG0009349	YuYa2v21072114m	binding
OG0009349	YuYa2v21072116m	binding
OG0009349	YuYa2v21074248m	binding
OG0009349	YuYa2v21074249m	binding
OG0009350	YuYa2v21003577m	RING/U-box superfamily protein
OG0009350	YuYa2v21011775m	RING/U-box superfamily protein
OG0009350	YuYa2v21039415m	RING/U-box superfamily protein
OG0009351	YuYa2v21070207m	#N/A
OG0009351	YuYa2v21080654m	#N/A
OG0009352	YuYa2v21046457m	ChaC-like family protein
OG0009353	YuYa2v21031449m	Ribosomal protein S21 family protein
OG0009353	YuYa2v21047650m	Ribosomal protein S21 family protein
OG0009354	YuYa2v21036578m	enoyl-CoA hydratase/isomerase D
OG0009355	YuYa2v21080580m	#N/A
OG0009356	YuYa2v21064727m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009357	YuYa2v21009396m	glucose-inhibited division family A protein
OG0009358	YuYa2v21085877m	EF hand calcium-binding protein family
OG0009359	YuYa2v21042896m	"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"
OG0009359	YuYa2v21077378m	"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"
OG0009359	YuYa2v21091204m	"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene"
OG0009360	YuYa2v21001786m	interactor of constitutive active rops 1
OG0009360	YuYa2v21037439m	interactor of constitutive active rops 1
OG0009361	YuYa2v21057853m	#N/A
OG0009362	YuYa2v21008044m	forkhead-associated (FHA) domain-containing protein 
OG0009362	YuYa2v21008045m	forkhead-associated (FHA) domain-containing protein 
OG0009362	YuYa2v21009212m	forkhead-associated (FHA) domain-containing protein 
OG0009362	YuYa2v21054170m	forkhead-associated (FHA) domain-containing protein 
OG0009364	YuYa2v21030872m	#N/A
OG0009364	YuYa2v21047014m	#N/A
OG0009364	YuYa2v21047015m	#N/A
OG0009364	YuYa2v21064420m	#N/A
OG0009366	YuYa2v21008605m	RmlC-like cupins superfamily protein
OG0009366	YuYa2v21054556m	RmlC-like cupins superfamily protein
OG0009367	YuYa2v21084906m	#N/A
OG0009368	YuYa2v21058149m	HEAT repeat-containing protein
OG0009369	YuYa2v21078031m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009369	YuYa2v21081965m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009369	YuYa2v21081979m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009369	YuYa2v21081980m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009369	YuYa2v21095474m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009370	YuYa2v21027752m	#N/A
OG0009370	YuYa2v21041201m	#N/A
OG0009370	YuYa2v21041202m	#N/A
OG0009370	YuYa2v21078693m	#N/A
OG0009370	YuYa2v21078694m	#N/A
OG0009371	YuYa2v21042186m	0
OG0009371	YuYa2v21078050m	0
OG0009371	YuYa2v21081934m	0
OG0009371	YuYa2v21092333m	0
OG0009374	YuYa2v21019406m	0
OG0009374	YuYa2v21025308m	0
OG0009374	YuYa2v21055425m	0
OG0009374	YuYa2v21069629m	0
OG0009375	YuYa2v21063599m	#N/A
OG0009376	YuYa2v21014431m	#N/A
OG0009376	YuYa2v21057824m	#N/A
OG0009376	YuYa2v21085462m	#N/A
OG0009376	YuYa2v21090893m	#N/A
OG0009376	YuYa2v21091578m	#N/A
OG0009378	YuYa2v21001416m	#N/A
OG0009378	YuYa2v21010953m	#N/A
OG0009379	YuYa2v21004316m	#N/A
OG0009379	YuYa2v21031687m	#N/A
OG0009379	YuYa2v21031688m	#N/A
OG0009380	YuYa2v21047845m	#N/A
OG0009381	YuYa2v21027767m	#N/A
OG0009381	YuYa2v21078726m	#N/A
OG0009382	YuYa2v21070470m	#N/A
OG0009382	YuYa2v21095003m	#N/A
OG0009384	YuYa2v21052642m	#N/A
OG0009384	YuYa2v21079360m	#N/A
OG0009384	YuYa2v21088609m	#N/A
OG0009385	YuYa2v21053141m	#N/A
OG0009386	YuYa2v21022134m	#N/A
OG0009386	YuYa2v21023227m	#N/A
OG0009397	YuYa2v21095324m	#N/A
OG0009398	YuYa2v21004533m	#N/A
OG0009399	YuYa2v21061535m	#N/A
OG0009399	YuYa2v21062507m	#N/A
OG0009400	YuYa2v21066864m	#N/A
OG0009401	YuYa2v21093047m	#N/A
OG0009408	YuYa2v21048046m	0
OG0009408	YuYa2v21084617m	0
OG0009409	YuYa2v21000309m	#N/A
OG0009410	YuYa2v21045535m	Glycosyl hydrolase family 47 protein
OG0009410	YuYa2v21050042m	Glycosyl hydrolase family 47 protein
OG0009411	YuYa2v21028268m	"DNA directed RNA polymerase, 7 kDa subunit"
OG0009411	YuYa2v21066503m	"DNA directed RNA polymerase, 7 kDa subunit"
OG0009411	YuYa2v21067591m	"DNA directed RNA polymerase, 7 kDa subunit"
OG0009412	YuYa2v21020776m	#N/A
OG0009412	YuYa2v21024456m	#N/A
OG0009412	YuYa2v21091600m	#N/A
OG0009413	YuYa2v21002115m	0
